conname,child_schema,child_table,parent_schema,parent_table,on_update,on_delete,constraintdef,child_total_bytes,child_live_tup,child_upd,child_del,parent_upd,parent_del,has_covering_index
twentieth_century_dcp_metadata_asset_run_fk,plm,twentieth_century_dcp_metadata_asset,plm,twentieth_century_dcp_metadata_run,a,c,"FOREIGN KEY (metadata_run_id, source_crawl_id) REFERENCES plm.twentieth_century_dcp_metadata_run(metadata_run_id, source_crawl_id) ON DELETE CASCADE",65536,0,0,0,0,0,False
agent_pairings_created_by_fkey,public,agent_pairings,auth,users,a,a,FOREIGN KEY (created_by) REFERENCES auth.users(id),65536,0,0,0,412,0,False
sega_asset_tag_asset_fkey,plm,sega_asset_tag,plm,sega_asset,a,r,"FOREIGN KEY (capture_id, asset_source_id) REFERENCES plm.sega_asset(capture_id, asset_source_id) ON DELETE RESTRICT",65536,0,0,0,0,0,True
sega_asset_tag_tag_fkey,plm,sega_asset_tag,plm,sega_tag,a,r,"FOREIGN KEY (capture_id, tag_source_key) REFERENCES plm.sega_tag(capture_id, tag_source_key) ON DELETE RESTRICT",65536,0,0,0,0,0,True
wildbrain_guide_alias_guide_fk,plm,wildbrain_guide_alias,plm,wildbrain_guide,a,r,"FOREIGN KEY (capture_id, guide_key) REFERENCES plm.wildbrain_guide(capture_id, guide_key) ON DELETE RESTRICT",65536,0,0,0,0,0,True
profile_auth_user_id_fkey,app,profile,auth,users,a,n,FOREIGN KEY (auth_user_id) REFERENCES auth.users(id) ON DELETE SET NULL,65536,1,0,0,412,0,True
artists_artist_type_id_fkey,dflow_prod,artists,dflow_prod,artist_types,a,a,FOREIGN KEY (artist_type_id) REFERENCES dflow_prod.artist_types(id),57344,0,0,0,0,0,True
age_group_updated_by_fkey,dflow,age_group,dflow,users,a,a,FOREIGN KEY (updated_by) REFERENCES dflow.users(id),57344,0,0,0,25,0,True
item_prod_order_detail_associations_prod_order_detail_pkey_fkey,dflow_prod,item_prod_order_detail_associations,dflow_prod,ProdOrderDetail,c,c,"FOREIGN KEY (prod_order_detail_pkey) REFERENCES dflow_prod.""ProdOrderDetail""(pkey) ON UPDATE CASCADE ON DELETE CASCADE",57344,0,0,0,0,0,True
artists_created_by_fkey,dflow_prod,artists,dflow_prod,users,a,a,FOREIGN KEY (created_by) REFERENCES dflow_prod.users(id),57344,0,0,0,0,0,True
art_piece_artist_id_fkey,dflow_prod,art_piece,dflow_prod,merchGroup,a,a,"FOREIGN KEY (artist_id) REFERENCES dflow_prod.""merchGroup""(mg_id)",57344,0,0,0,0,0,True
age_group_updated_by_fkey,core,age_group,app,users,a,a,FOREIGN KEY (updated_by) REFERENCES app.users(id),57344,0,0,0,0,0,True
asset_checkouts_asset_id_fkey,public,asset_checkouts,public,assets,a,r,FOREIGN KEY (asset_id) REFERENCES assets(id) ON DELETE RESTRICT,57344,0,0,0,1478880,0,True
asset_checkouts_user_id_fkey,public,asset_checkouts,auth,users,a,r,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE RESTRICT,57344,0,0,0,412,0,False
asset_checkouts_device_id_fkey,public,asset_checkouts,public,helper_devices,a,a,FOREIGN KEY (device_id) REFERENCES helper_devices(id),57344,0,0,0,0,0,False
art_piece_season_code_id_fkey,dflow_prod,art_piece,dflow_prod,SeasonCode,a,a,"FOREIGN KEY (season_code_id) REFERENCES dflow_prod.""SeasonCode""(id)",57344,0,0,0,0,0,False
artists_updated_by_fkey,dflow_prod,artists,dflow_prod,users,a,a,FOREIGN KEY (updated_by) REFERENCES dflow_prod.users(id),57344,0,0,0,0,0,True
artists_art_source_id_fkey,dflow_prod,artists,dflow_prod,merchGroup,a,a,"FOREIGN KEY (art_source_id) REFERENCES dflow_prod.""merchGroup""(mg_id)",57344,0,0,0,0,0,True
artists_divisioncode_id_fkey,dflow_prod,artists,dflow_prod,divisionCode,a,a,"FOREIGN KEY (divisioncode_id) REFERENCES dflow_prod.""divisionCode""(""divCode_id"")",57344,0,0,0,0,0,True
art_piece_divisioncode_id_fkey,dflow_prod,art_piece,dflow_prod,divisionCode,a,a,"FOREIGN KEY (divisioncode_id) REFERENCES dflow_prod.""divisionCode""(""divCode_id"")",57344,0,0,0,0,0,True
productUserAssignment_user_id_fk_fkey,dflow,productUserAssignment,dflow,users,a,a,FOREIGN KEY (user_id_fk) REFERENCES dflow.users(id),57344,0,0,0,25,0,True
productUserAssignment_item_id_fk_fkey,dflow,productUserAssignment,dflow,itemHeader,a,a,"FOREIGN KEY (item_id_fk) REFERENCES dflow.""itemHeader""(item_id_pk)",57344,0,0,0,0,0,True
art_piece_created_by_fkey,dflow_prod,art_piece,dflow_prod,users,a,a,FOREIGN KEY (created_by) REFERENCES dflow_prod.users(id),57344,0,0,0,0,0,True
art_piece_style_guide_id_fkey,dflow_prod,art_piece,dflow_prod,merchGroup,a,a,"FOREIGN KEY (style_guide_id) REFERENCES dflow_prod.""merchGroup""(mg_id)",57344,0,0,0,0,0,False
art_types_updated_by_fkey,dflow_prod,art_types,dflow_prod,users,a,a,FOREIGN KEY (updated_by) REFERENCES dflow_prod.users(id),57344,0,0,0,0,0,True
art_piece_licensor_id_fkey,dflow_prod,art_piece,dflow_prod,merchGroup,a,a,"FOREIGN KEY (licensor_id) REFERENCES dflow_prod.""merchGroup""(mg_id)",57344,0,0,0,0,0,False
art_piece_little_theme_id_fkey,dflow_prod,art_piece,dflow_prod,merchGroup,a,a,"FOREIGN KEY (little_theme_id) REFERENCES dflow_prod.""merchGroup""(mg_id)",57344,0,0,0,0,0,False
hygiene_findings_asset_id_fkey,public,hygiene_findings,public,assets,a,c,FOREIGN KEY (asset_id) REFERENCES assets(id) ON DELETE CASCADE,57344,0,0,0,1478880,0,True
art_piece_item_item_id_fkey,plm,art_piece_item,plm,item,a,n,FOREIGN KEY (item_id) REFERENCES plm.item(id) ON DELETE SET NULL,57344,0,0,0,0,0,True
art_piece_property_id_fkey,dflow_prod,art_piece,dflow_prod,merchGroup,a,a,"FOREIGN KEY (property_id) REFERENCES dflow_prod.""merchGroup""(mg_id)",57344,0,0,0,0,0,False
art_piece_art_source_id_fkey,dflow_prod,art_piece,dflow_prod,merchGroup,a,a,"FOREIGN KEY (art_source_id) REFERENCES dflow_prod.""merchGroup""(mg_id)",57344,0,0,0,0,0,False
marvel_asgard_guide_category_first_seen_capture_key_fkey,plm,marvel_asgard_guide_category,plm,marvel_asgard_capture,a,a,FOREIGN KEY (first_seen_capture_key) REFERENCES plm.marvel_asgard_capture(capture_key),57344,0,0,0,0,0,False
art_piece_big_theme_id_fkey,dflow_prod,art_piece,dflow_prod,merchGroup,a,a,"FOREIGN KEY (big_theme_id) REFERENCES dflow_prod.""merchGroup""(mg_id)",57344,0,0,0,0,0,False
art_piece_attachment_company_code_fkey,dflow_prod,art_piece_attachment,dflow_prod,companyCode,a,a,"FOREIGN KEY (company_code) REFERENCES dflow_prod.""companyCode""(""comCode_id"")",57344,0,0,0,0,0,True
art_piece_attachment_created_by_fkey,dflow_prod,art_piece_attachment,dflow_prod,users,a,a,FOREIGN KEY (created_by) REFERENCES dflow_prod.users(id),57344,0,0,0,0,0,True
art_piece_attachment_updated_by_fkey,dflow_prod,art_piece_attachment,dflow_prod,users,a,a,FOREIGN KEY (updated_by) REFERENCES dflow_prod.users(id),57344,0,0,0,0,0,True
age_group_created_by_fkey,core,age_group,app,users,a,a,FOREIGN KEY (created_by) REFERENCES app.users(id),57344,0,0,0,0,0,True
art_piece_attachment_divisioncode_id_fkey,dflow_prod,art_piece_attachment,dflow_prod,divisionCode,a,a,"FOREIGN KEY (divisioncode_id) REFERENCES dflow_prod.""divisionCode""(""divCode_id"")",57344,0,0,0,0,0,True
user_roles_user_id_fkey,public,user_roles,public,profiles,a,c,FOREIGN KEY (user_id) REFERENCES profiles(user_id) ON DELETE CASCADE,57344,1,0,0,0,0,True
art_types_divisioncode_id_fkey,dflow_prod,art_types,dflow_prod,divisionCode,a,a,"FOREIGN KEY (divisioncode_id) REFERENCES dflow_prod.""divisionCode""(""divCode_id"")",57344,0,0,0,0,0,True
art_piece_attachment_art_piece_id_fkey,dflow_prod,art_piece_attachment,dflow_prod,art_piece,a,a,FOREIGN KEY (art_piece_id) REFERENCES dflow_prod.art_piece(id),57344,0,0,0,0,0,True
marvel_asgard_guide_category_last_seen_capture_key_fkey,plm,marvel_asgard_guide_category,plm,marvel_asgard_capture,a,a,FOREIGN KEY (last_seen_capture_key) REFERENCES plm.marvel_asgard_capture(capture_key),57344,0,0,0,0,0,False
art_types_created_by_fkey,dflow_prod,art_types,dflow_prod,users,a,a,FOREIGN KEY (created_by) REFERENCES dflow_prod.users(id),57344,0,0,0,0,0,True
art_piece_item_art_piece_id_fkey,plm,art_piece_item,plm,art_piece,a,c,FOREIGN KEY (art_piece_id) REFERENCES plm.art_piece(id) ON DELETE CASCADE,57344,0,0,0,0,0,True
mfa_factors_user_id_fkey,auth,mfa_factors,auth,users,a,c,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,57344,0,0,0,412,0,True
age_group_created_by_fkey,dflow,age_group,dflow,users,a,a,FOREIGN KEY (created_by) REFERENCES dflow.users(id),57344,0,0,0,25,0,True
art_piece_art_type_id_fkey,dflow_prod,art_piece,dflow_prod,merchGroup,a,a,"FOREIGN KEY (art_type_id) REFERENCES dflow_prod.""merchGroup""(mg_id)",57344,0,0,0,0,0,False
art_piece_updated_by_fkey,dflow_prod,art_piece,dflow_prod,users,a,a,FOREIGN KEY (updated_by) REFERENCES dflow_prod.users(id),57344,0,0,0,0,0,True
art_piece_age_group_id_fkey,dflow_prod,art_piece,dflow_prod,merchGroup,a,a,"FOREIGN KEY (age_group_id) REFERENCES dflow_prod.""merchGroup""(mg_id)",57344,0,0,0,0,0,False
item_prod_order_detail_associations_item_header_id_fkey,dflow_prod,item_prod_order_detail_associations,dflow_prod,itemHeader,c,c,"FOREIGN KEY (item_header_id) REFERENCES dflow_prod.""itemHeader""(item_id_pk) ON UPDATE CASCADE ON DELETE CASCADE",57344,0,0,0,0,0,True
style_tracker_user_views_user_id_fkey,public,style_tracker_user_views,auth,users,a,c,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,49152,0,0,0,412,0,True
coldlion_promotion_audit_sync_run_id_fkey,plm,coldlion_promotion_audit,ingest,sync_run,a,n,FOREIGN KEY (sync_run_id) REFERENCES ingest.sync_run(id) ON DELETE SET NULL,49152,0,0,0,0,0,True
licensingFeedbackReply_licensing_status_id_fk_fkey,plm,licensingFeedbackReply,plm,licensingStatus,a,c,"FOREIGN KEY (licensing_status_id_fk) REFERENCES plm.""licensingStatus""(id) ON DELETE CASCADE",49152,0,0,0,0,0,True
wildbrain_creative_group_capture_id_fkey,plm,wildbrain_creative_group,plm,wildbrain_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.wildbrain_capture(id) ON DELETE RESTRICT,49152,0,0,0,0,0,True
hts_rag_determinations_precedent_id_fkey,public,hts_rag_determinations,public,hts_rag_precedents,a,r,FOREIGN KEY (precedent_id) REFERENCES hts_rag_precedents(id) ON DELETE RESTRICT,49152,0,0,0,0,0,False
hts_rag_determinations_product_example_id_fkey,public,hts_rag_determinations,public,hts_rag_product_examples,a,r,FOREIGN KEY (product_example_id) REFERENCES hts_rag_product_examples(id) ON DELETE RESTRICT,49152,0,0,0,0,0,True
contract_property_capture_licensor_id_fkey,plm,contract_property_capture,core,licensor,a,r,FOREIGN KEY (licensor_id) REFERENCES core.licensor(id) ON DELETE RESTRICT,49152,14,0,0,0,0,True
pmt_brand_capture_id_fkey,plm,pmt_brand,plm,pmt_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.pmt_capture(capture_id) ON DELETE RESTRICT,49152,0,0,0,0,0,True
sample_remote_request_history_sample_remote_request_item_i_fkey,dflow,sample_remote_request_history,dflow,sample_remote_request_item,c,r,FOREIGN KEY (sample_remote_request_item_id) REFERENCES dflow.sample_remote_request_item(sample_remote_request_item_id) ON UPDATE CASCADE ON DELETE RESTRICT,49152,0,0,0,0,0,True
peanuts_art_program_capture_fkey,plm,peanuts_art_program,plm,peanuts_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.peanuts_capture(id) ON DELETE RESTRICT,49152,0,0,0,0,0,True
prod_order_headers_current_sync_run_id_fkey,public,prod_order_headers_current,public,prod_order_sync_runs,a,n,FOREIGN KEY (sync_run_id) REFERENCES prod_order_sync_runs(id) ON DELETE SET NULL,49152,0,0,0,0,0,False
sample_attachment_sample_id_fk_fkey,dflow,sample_attachment,dflow,sample,c,c,FOREIGN KEY (sample_id_fk) REFERENCES dflow.sample(sample_id_pk) ON UPDATE CASCADE ON DELETE CASCADE,49152,0,0,0,0,0,True
peanuts_holiday_capture_fkey,plm,peanuts_holiday,plm,peanuts_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.peanuts_capture(id) ON DELETE RESTRICT,49152,0,0,0,0,0,True
wildbrain_asset_category_capture_id_fkey,plm,wildbrain_asset_category,plm,wildbrain_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.wildbrain_capture(id) ON DELETE RESTRICT,49152,0,0,0,0,0,True
merchGroupRelations_parent_mg_id_fkey,dflow_prod,merchGroupRelations,dflow_prod,merchGroupMaster,a,c,"FOREIGN KEY (parent_mg_id) REFERENCES dflow_prod.""merchGroupMaster""(mg_id) ON DELETE CASCADE",49152,0,0,0,0,0,True
merchGroupRelations_grand_parent_mg_id_fkey,dflow_prod,merchGroupRelations,dflow_prod,merchGroupMaster,a,c,"FOREIGN KEY (grand_parent_mg_id) REFERENCES dflow_prod.""merchGroupMaster""(mg_id) ON DELETE CASCADE",49152,0,0,0,0,0,True
merchGroupRelations_child_mg_id_fkey,dflow_prod,merchGroupRelations,dflow_prod,merchGroupMaster,a,c,"FOREIGN KEY (child_mg_id) REFERENCES dflow_prod.""merchGroupMaster""(mg_id) ON DELETE CASCADE",49152,0,0,0,0,0,True
peanuts_animation_title_capture_fkey,plm,peanuts_animation_title,plm,peanuts_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.peanuts_capture(id) ON DELETE RESTRICT,49152,0,0,0,0,0,True
RolePermissions_RoleId_fkey,dflow_prod,RolePermissions,dflow_prod,Roles,a,a,"FOREIGN KEY (""RoleId"") REFERENCES dflow_prod.""Roles""(""Id"")",49152,0,0,0,0,0,True
twentieth_century_dcp_metadata_run_source_crawl_id_fkey,plm,twentieth_century_dcp_metadata_run,plm,twentieth_century_dcp_crawl,a,r,FOREIGN KEY (source_crawl_id) REFERENCES plm.twentieth_century_dcp_crawl(crawl_id) ON DELETE RESTRICT,49152,0,0,0,0,0,True
twentieth_century_dcp_asset_first_seen_crawl_id_fkey,plm,twentieth_century_dcp_asset,plm,twentieth_century_dcp_crawl,a,n,FOREIGN KEY (first_seen_crawl_id) REFERENCES plm.twentieth_century_dcp_crawl(crawl_id) ON DELETE SET NULL,49152,0,0,0,0,0,False
twentieth_century_dcp_asset_last_seen_crawl_id_fkey,plm,twentieth_century_dcp_asset,plm,twentieth_century_dcp_crawl,a,n,FOREIGN KEY (last_seen_crawl_id) REFERENCES plm.twentieth_century_dcp_crawl(crawl_id) ON DELETE SET NULL,49152,0,0,0,0,0,False
twentieth_century_dcp_asset_style_guide_id_fkey,plm,twentieth_century_dcp_asset,plm,twentieth_century_dcp_style_guide,a,r,FOREIGN KEY (style_guide_id) REFERENCES plm.twentieth_century_dcp_style_guide(id) ON DELETE RESTRICT,49152,0,0,0,0,0,True
peanuts_licensing_status_capture_fkey,plm,peanuts_licensing_status,plm,peanuts_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.peanuts_capture(id) ON DELETE RESTRICT,49152,0,0,0,0,0,True
twentieth_century_dcp_style_guide_core_style_guide_id_fkey,plm,twentieth_century_dcp_style_guide,core,style_guide,a,r,FOREIGN KEY (core_style_guide_id) REFERENCES core.style_guide(id) ON DELETE RESTRICT,49152,0,0,0,0,0,False
twentieth_century_dcp_style_guide_last_seen_crawl_id_fkey,plm,twentieth_century_dcp_style_guide,plm,twentieth_century_dcp_crawl,a,n,FOREIGN KEY (last_seen_crawl_id) REFERENCES plm.twentieth_century_dcp_crawl(crawl_id) ON DELETE SET NULL,49152,0,0,0,0,0,False
twentieth_century_dcp_style_guide_first_seen_crawl_id_fkey,plm,twentieth_century_dcp_style_guide,plm,twentieth_century_dcp_crawl,a,n,FOREIGN KEY (first_seen_crawl_id) REFERENCES plm.twentieth_century_dcp_crawl(crawl_id) ON DELETE SET NULL,49152,0,0,0,0,0,False
notification_profile_id_fkey,app,notification,app,profile,a,c,FOREIGN KEY (profile_id) REFERENCES app.profile(id) ON DELETE CASCADE,49152,0,0,0,0,0,False
product_sample_factory_id_fkey,pim,product_sample,core,factory,a,n,FOREIGN KEY (factory_id) REFERENCES core.factory(id) ON DELETE SET NULL,49152,0,0,0,0,0,False
product_sample_product_id_fkey,pim,product_sample,pim,product,a,c,FOREIGN KEY (product_id) REFERENCES pim.product(id) ON DELETE CASCADE,49152,0,0,0,0,0,False
RolePermissions_UserId_fkey,dflow_prod,RolePermissions,dflow_prod,users,a,a,"FOREIGN KEY (""UserId"") REFERENCES dflow_prod.users(id)",49152,0,0,0,0,0,True
peanuts_initiative_capture_fkey,plm,peanuts_initiative,plm,peanuts_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.peanuts_capture(id) ON DELETE RESTRICT,49152,0,0,0,0,0,True
wwe_creative_brand_capture_id_fkey,plm,wwe_creative_brand,plm,wwe_creative_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.wwe_creative_capture(id) ON DELETE RESTRICT,49152,2,0,0,1,0,True
sample_event_sample_id_fk_fkey,dflow,sample_event,dflow,sample,c,n,FOREIGN KEY (sample_id_fk) REFERENCES dflow.sample(sample_id_pk) ON UPDATE CASCADE ON DELETE SET NULL,49152,0,0,0,0,0,True
change_log_run_id_fkey,coldlion,change_log,coldlion,sync_run,a,a,FOREIGN KEY (run_id) REFERENCES coldlion.sync_run(id),49152,0,0,0,0,0,True
ignore_rule_created_by_profile_id_fkey,crm,ignore_rule,app,profile,a,n,FOREIGN KEY (created_by_profile_id) REFERENCES app.profile(id) ON DELETE SET NULL,49152,0,0,0,0,0,False
view_pref_profile_id_fkey,pim,view_pref,app,profile,a,c,FOREIGN KEY (profile_id) REFERENCES app.profile(id) ON DELETE CASCADE,49152,0,0,0,0,0,True
properties_and_characters_licensor_id_fkey,dflow_prod,properties_and_characters,dflow_prod,licenseList,c,r,"FOREIGN KEY (licensor_id) REFERENCES dflow_prod.""licenseList""(""licenseList_id"") ON UPDATE CASCADE ON DELETE RESTRICT",49152,0,0,0,0,0,True
plm_taxonomy_parallel_observation_prior_fk,plm,taxonomy_parallel_observation,plm,taxonomy_parallel_observation,a,n,FOREIGN KEY (prior_observation_id) REFERENCES plm.taxonomy_parallel_observation(id) ON DELETE SET NULL,49152,0,0,0,0,0,False
taxonomy_parallel_observation_comparison_run_id_fkey,plm,taxonomy_parallel_observation,ingest,sync_run,a,n,FOREIGN KEY (comparison_run_id) REFERENCES ingest.sync_run(id) ON DELETE SET NULL,49152,0,0,0,0,0,False
sample_path_revision_sample_workflow_id_fkey,dflow,sample_path_revision,dflow,sample_workflow,c,r,FOREIGN KEY (sample_workflow_id) REFERENCES dflow.sample_workflow(sample_workflow_id) ON UPDATE CASCADE ON DELETE RESTRICT,49152,0,0,0,0,0,True
taxonomy_parallel_observation_designflow_run_id_fkey,plm,taxonomy_parallel_observation,ingest,sync_run,a,n,FOREIGN KEY (designflow_run_id) REFERENCES ingest.sync_run(id) ON DELETE SET NULL,49152,0,0,0,0,0,False
taxonomy_parallel_observation_coldlion_run_id_fkey,plm,taxonomy_parallel_observation,ingest,sync_run,a,n,FOREIGN KEY (coldlion_run_id) REFERENCES ingest.sync_run(id) ON DELETE SET NULL,49152,0,0,0,0,0,False
licensingFeedbackReply_licensing_status_id_fk_fkey,dflow,licensingFeedbackReply,dflow,licensingStatus,a,c,"FOREIGN KEY (licensing_status_id_fk) REFERENCES dflow.""licensingStatus""(id) ON DELETE CASCADE",49152,0,0,0,0,0,True
RolePermissions_ElementId_fkey,dflow_prod,RolePermissions,dflow_prod,UIElements,a,a,"FOREIGN KEY (""ElementId"") REFERENCES dflow_prod.""UIElements""(""Id"")",49152,0,0,0,0,0,True
wwe_contract_capture_id_fkey,plm,wwe_contract,plm,wwe_submission_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.wwe_submission_capture(id) ON DELETE RESTRICT,49152,1,0,0,1,0,True
popsg_property_resolution_superseded_by_fkey,dam,popsg_property_resolution,dam,popsg_property_resolution,a,n,FOREIGN KEY (superseded_by) REFERENCES dam.popsg_property_resolution(id) ON DELETE SET NULL,49152,0,0,0,0,0,False
popsg_property_resolution_licensor_id_fkey,dam,popsg_property_resolution,core,licensor,a,r,FOREIGN KEY (licensor_id) REFERENCES core.licensor(id) ON DELETE RESTRICT,49152,0,0,0,0,0,True
popsg_property_resolution_property_id_fkey,dam,popsg_property_resolution,core,property,a,r,FOREIGN KEY (property_id) REFERENCES core.property(id) ON DELETE RESTRICT,49152,0,0,0,0,0,False
sample_remote_request_item_sample_id_fk_fkey,dflow,sample_remote_request_item,dflow,sample,c,r,FOREIGN KEY (sample_id_fk) REFERENCES dflow.sample(sample_id_pk) ON UPDATE CASCADE ON DELETE RESTRICT,49152,0,0,0,0,0,False
popsg_property_resolution_parent_matches_property,dam,popsg_property_resolution,core,property,c,r,"FOREIGN KEY (property_id, licensor_id) REFERENCES core.property(id, licensor_id) ON UPDATE CASCADE ON DELETE RESTRICT",49152,0,0,0,0,0,False
wwe_contract_property_property_fkey,plm,wwe_contract_property,plm,wwe_property,a,r,"FOREIGN KEY (capture_id, property_source_id) REFERENCES plm.wwe_property(capture_id, property_source_id) ON DELETE RESTRICT",49152,1,0,0,0,0,True
wwe_contract_property_contract_fkey,plm,wwe_contract_property,plm,wwe_contract,a,r,"FOREIGN KEY (capture_id, contract_source_id) REFERENCES plm.wwe_contract(capture_id, contract_source_id) ON DELETE RESTRICT",49152,1,0,0,0,0,True
sample_remote_request_item_workflow_id_fkey,dflow,sample_remote_request_item,dflow,sample_workflow,c,r,FOREIGN KEY (workflow_id) REFERENCES dflow.sample_workflow(sample_workflow_id) ON UPDATE CASCADE ON DELETE RESTRICT,49152,0,0,0,0,0,False
sample_remote_request_item_sample_remote_request_id_fkey,dflow,sample_remote_request_item,dflow,sample_remote_request,c,r,FOREIGN KEY (sample_remote_request_id) REFERENCES dflow.sample_remote_request(sample_remote_request_id) ON UPDATE CASCADE ON DELETE RESTRICT,49152,0,0,0,0,0,True
oauth_consents_client_id_fkey,auth,oauth_consents,auth,oauth_clients,a,c,FOREIGN KEY (client_id) REFERENCES auth.oauth_clients(id) ON DELETE CASCADE,49152,0,0,0,0,0,True
oauth_consents_user_id_fkey,auth,oauth_consents,auth,users,a,c,FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE,49152,0,0,0,412,0,True
opportunity_company_id_fkey,crm,opportunity,core,customer,a,n,FOREIGN KEY (company_id) REFERENCES core.customer(id) ON DELETE SET NULL,40960,0,0,0,0,0,True
twentieth_century_dcp_metadata_load_except_metadata_run_id_fkey,plm,twentieth_century_dcp_metadata_load_exception,plm,twentieth_century_dcp_metadata_run,a,c,FOREIGN KEY (metadata_run_id) REFERENCES plm.twentieth_century_dcp_metadata_run(metadata_run_id) ON DELETE CASCADE,40960,0,0,0,0,0,True
